UserId;StoryId;Questionnaire;QuestionNumber;Question;Answer,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;12;How often do you use a smartphone for reading <b>recreationally</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;13;How often do you use a tablet computer (such as an iPad) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;14;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;15;How often do you use physical print books (hardcover or paperback) for reading <b>recreationally</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;16;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;17;How often do you use a desktop computer for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;18;How often do you use a laptop for reading <b>as part of work or study</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;19;How often do you use a smartphone for reading <b>as part of work or study</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;20;How often do you use a tablet computer (such as an iPad) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;21;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
36;1;questionnaire3;22;How often do you use physical print books (hardcover or paperback) for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;1;I think that recreational reading is boring;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;2;I think recreational reading is enjoyable;5,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;3;I am skilled at reading;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;4;I like recreational reading;5,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;5;I put a lot of effort into recreational reading;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;6;After reading for a while, I feel skilled;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;7;I read recreationally for the fun of it;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;8;I think I am good at reading;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;9;While I am reading recreationally, I think about how much I enjoy it;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;10;I am satisfied with how well I can read;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;11;I put energy into recreational reading;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;12;If I could choose what to do right now, I would read recreationally;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;13;I try hard when I read recreationally;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;14;I would describe recreational reading as interesting;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;15;I try hard to read well;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;16;It is important to me to do well at reading;5,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;17;Overall, I enjoy recreational reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;18;Reading is an activity that I can do well;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;19;Recreational reading is fun to do;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire11;20;I think I read well, in comparison to others;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire12;21;Age;24,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire12;22;Gender;Male,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire12;23;Is your native language English?;Yes,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire12;24;What is the highest level of education you have attained?;High school,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire12;25;How often do you read for pleasure?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire12;26;How often do you read as part of work or study?;Every day,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire12;27;What types of genres of books do you find most enjoyable? Select all that apply.;Horror,Humour,Politics / current affairs,Crime, thrillers and mystery,Sports,Special interests / hobbies,,,,,,,,,,,,,,,,,
37;6;questionnaire12;28;How many books did you read for pleasure during the last year (2019)?;3-6 books,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire12;29;What is your primary reason for reading?;Boredom,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire21;1;Did you enjoy reading the story?;A little,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire21;2;Did you find the story interesting?;Moderately,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire21;3;Have you previously read the story?;No, this was my first time reading this story,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire21;4;What was your primary reason for reading the short story?;Getting the payment for completing the study,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire21;5;How far did you read in the story?;100% - The entire story,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire21;6;Please estimate how much time you spent reading the story.;30,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire21;7;Please write a short summary of the story:;An young American man working in San Francisco takes a boat and ends up in London by mistake. In London he has no money or possessions and as such looks really poor. Two rich men see him and give him a million pound note, telling him they have a bet and will be back in a month. The young American goes to a local cafe and when they see the value of the note, they don't ask for payment and give him free food. He then starts to use the note all over town to get things without actually exchanging money at that point. He becomes famous in the local press and eventually meets a young woman at a party. They fall in love and plan to marry. After the month, he goes to see the two rich men and find out his fiance is actually one man's stepdaughter. They agree to marry.,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;8;While I was reading the story, I was thinking about how much I enjoyed it;3,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;9;Reading this story was an activity that I couldn’t do very well;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;10;I read the story because I had to;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;11;Reading the story was a boring activity;2,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;12;I was anxious while reading the story;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;13;It was important to me to do well at reading the story;6,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;14;I would describe reading this story as very interesting;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;15;I was pretty skilled at reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;16;I felt like it was not my own choice to read the story;7 <br/> Very true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;17;I didn’t put much energy into reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;18;I thought that reading this story was quite enjoyable;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;19;I think I read the story pretty well, compared to others;3,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;20;I read the story because I had no choice;6,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;21;I read the story because I wanted to;2,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;22;Reading the story was fun to do;3,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;23;I think I am pretty good at reading stories;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;24;I put a lot of effort into reading the story;6,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;25;I felt pressured while reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;26;Reading the story did not hold my attention at all;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;27;I felt like I had to read the story;6,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;28;I enjoyed reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;29;I didn’t try very hard to read the story well;2,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;30;I didn’t really have a choice about reading the story;6,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;31;I tried very hard to read the story;5,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;32;I believe I had some choice about reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;33;I am satisfied with my performance at reading this story;5,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;34;After working on reading this story for a while, I felt pretty competent;5,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;35;Please tell us of any issues you had with the ORB Reader below:;,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire22;36;Please leave any other comments or suggestions below:;,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;1;Which of the following devices do you own? Select all that apply;Laptop,Smartphone,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;2;How often do you read academic journals or conference articles <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;3;How often do you read nonfiction books <b>electronically</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;4;How often do you read fiction books <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;5;How often do you read graphic novels <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;6;How often do you read magazine, newspaper or other articles <b>electronically</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;7;How often do you read short stories or fanfiction <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;8;How often do you read textbooks <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;9;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;10;How often do you use a desktop computer for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;11;How often do you use a laptop for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;12;How often do you use a smartphone for reading <b>recreationally</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;13;How often do you use a tablet computer (such as an iPad) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;14;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;15;How often do you use physical print books (hardcover or paperback) for reading <b>recreationally</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;16;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;17;How often do you use a desktop computer for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;18;How often do you use a laptop for reading <b>as part of work or study</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;19;How often do you use a smartphone for reading <b>as part of work or study</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;20;How often do you use a tablet computer (such as an iPad) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;21;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
37;6;questionnaire3;22;How often do you use physical print books (hardcover or paperback) for reading <b>as part of work or study</b>?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;1;I think that recreational reading is boring;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;2;I think recreational reading is enjoyable;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;3;I am skilled at reading;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;4;I like recreational reading;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;5;I put a lot of effort into recreational reading;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;6;After reading for a while, I feel skilled;2,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;7;I read recreationally for the fun of it;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;8;I think I am good at reading;2,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;9;While I am reading recreationally, I think about how much I enjoy it;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;10;I am satisfied with how well I can read;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;11;I put energy into recreational reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;12;If I could choose what to do right now, I would read recreationally;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;13;I try hard when I read recreationally;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;14;I would describe recreational reading as interesting;2,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;15;I try hard to read well;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;16;It is important to me to do well at reading;5,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;17;Overall, I enjoy recreational reading;2,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;18;Reading is an activity that I can do well;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;19;Recreational reading is fun to do;2,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire11;20;I think I read well, in comparison to others;1 <br/> Not at all true,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire12;21;Age;25,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire12;22;Gender;Female,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire12;23;Is your native language English?;Yes,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire12;24;What is the highest level of education you have attained?;Undergraduate,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire12;25;How often do you read for pleasure?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire12;26;How often do you read as part of work or study?;Every day,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire12;27;What types of genres of books do you find most enjoyable? Select all that apply.;Biographies / autobiographies,Celebrities / television,Crime, thrillers and mystery,Horror,Humour,Romance,Sports,Travel,,,,,,,,,,,,,,,
38;8;questionnaire12;28;How many books did you read for pleasure during the last year (2019)?;None,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire12;29;What is your primary reason for reading?;Intellectual improvement,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire21;1;Did you enjoy reading the story?;A little,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire21;2;Did you find the story interesting?;A little,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire21;3;Have you previously read the story?;No, this was my first time reading this story,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire21;4;What was your primary reason for reading the short story?;Enjoyment,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire21;5;How far did you read in the story?;100% - The entire story,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire21;6;Please estimate how much time you spent reading the story.;70,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire21;7;Please write a short summary of the story:;It was about a group of young men that were stranded across the river as the icebreaker they built failed. They followed Ossip's lead and reached the other side of the river safely. The author was not sure if he has liked Ossip more at the end of it but he guessed he would have done if if he could turn back time. Human soul is a winged thing to Ossip where it flies even at sleep. ,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;8;While I was reading the story, I was thinking about how much I enjoyed it;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;9;Reading this story was an activity that I couldn’t do very well;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;10;I read the story because I had to;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;11;Reading the story was a boring activity;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;12;I was anxious while reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;13;It was important to me to do well at reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;14;I would describe reading this story as very interesting;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;15;I was pretty skilled at reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;16;I felt like it was not my own choice to read the story;6,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;17;I didn’t put much energy into reading the story;2,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;18;I thought that reading this story was quite enjoyable;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;19;I think I read the story pretty well, compared to others;3,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;20;I read the story because I had no choice;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;21;I read the story because I wanted to;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;22;Reading the story was fun to do;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;23;I think I am pretty good at reading stories;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;24;I put a lot of effort into reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;25;I felt pressured while reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;26;Reading the story did not hold my attention at all;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;27;I felt like I had to read the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;28;I enjoyed reading the story;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;29;I didn’t try very hard to read the story well;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;30;I didn’t really have a choice about reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;31;I tried very hard to read the story;3,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;32;I believe I had some choice about reading the story;5,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;33;I am satisfied with my performance at reading this story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;34;After working on reading this story for a while, I felt pretty competent;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;35;Please tell us of any issues you had with the ORB Reader below:;,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire22;36;Please leave any other comments or suggestions below:;,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;1;Which of the following devices do you own? Select all that apply;Laptop,Smartphone,Tablet computer (such as iPad),Other device with internet access such as a smartwatch or an iPod,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;2;How often do you read academic journals or conference articles <b>electronically</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;3;How often do you read nonfiction books <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;4;How often do you read fiction books <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;5;How often do you read graphic novels <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;6;How often do you read magazine, newspaper or other articles <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;7;How often do you read short stories or fanfiction <b>electronically</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;8;How often do you read textbooks <b>electronically</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;9;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;10;How often do you use a desktop computer for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;11;How often do you use a laptop for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;12;How often do you use a smartphone for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;13;How often do you use a tablet computer (such as an iPad) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;14;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;15;How often do you use physical print books (hardcover or paperback) for reading <b>recreationally</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;16;How often do you use a dedicated e-reader with an e-ink screen (such as Kindle Paperwhite, Kobo or Nook) for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;17;How often do you use a desktop computer for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;18;How often do you use a laptop for reading <b>as part of work or study</b>?;Every day,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;19;How often do you use a smartphone for reading <b>as part of work or study</b>?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;20;How often do you use a tablet computer (such as an iPad) for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;21;How often do you use a small device with internet access such as a smartwatch or an iPod for reading <b>as part of work or study</b>?;Never,,,,,,,,,,,,,,,,,,,,,,,
38;8;questionnaire3;22;How often do you use physical print books (hardcover or paperback) for reading <b>as part of work or study</b>?;A few times a year,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;1;I think that recreational reading is boring;2,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;2;I think recreational reading is enjoyable;6,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;3;I am skilled at reading;6,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;4;I like recreational reading;6,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;5;I put a lot of effort into recreational reading;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;6;After reading for a while, I feel skilled;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;7;I read recreationally for the fun of it;5,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;8;I think I am good at reading;5,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;9;While I am reading recreationally, I think about how much I enjoy it;5,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;10;I am satisfied with how well I can read;6,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;11;I put energy into recreational reading;5,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;12;If I could choose what to do right now, I would read recreationally;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;13;I try hard when I read recreationally;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;14;I would describe recreational reading as interesting;5,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;15;I try hard to read well;5,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;16;It is important to me to do well at reading;6,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;17;Overall, I enjoy recreational reading;6,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;18;Reading is an activity that I can do well;5,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;19;Recreational reading is fun to do;6,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire11;20;I think I read well, in comparison to others;5,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;21;Age;23,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;22;Gender;Female,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;23;Is your native language English?;Yes,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;24;What is the highest level of education you have attained?;Undergraduate,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;25;How often do you read for pleasure?;A few times a month,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;26;How often do you read as part of work or study?;A few times a week,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;27;What types of genres of books do you find most enjoyable? Select all that apply.;Fantasy,Modern fiction,Romance,Historical fiction,Crime, thrillers and mystery,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;28;How many books did you read for pleasure during the last year (2019)?;7-15 books,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire12;29;What is your primary reason for reading?;Enjoyment,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire21;1;Did you enjoy reading the story?;A little,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire21;2;Did you find the story interesting?;A little,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire21;3;Have you previously read the story?;No, this was my first time reading this story,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire21;4;What was your primary reason for reading the short story?;To complete the study participation,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire21;5;How far did you read in the story?;100% - The entire story,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire21;6;Please estimate how much time you spent reading the story.;50,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire21;7;Please write a short summary of the story:;Begins in a place called the Arena, and the main character Saul meets an alien called who is new to this arena. They go through the solar system, with Saul talking to his internal AI Elizabeth as well as to the alien. They meet with the other politicians of Humanity to discuss defence strategies against a potential attack. Once back in their quarters an attack is launch on Saul but the alien saves him and they agree that his faction can be the body guards of the human species.,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire22;8;While I was reading the story, I was thinking about how much I enjoyed it;3,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire22;9;Reading this story was an activity that I couldn’t do very well;3,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire22;10;I read the story because I had to;6,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire22;11;Reading the story was a boring activity;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
39;2;questionnaire22;12;I was anxious while reading the story;4 <br/> Somewhat true,,,,,,,,,,,,,,,,,,,,,,,
